,ICOL,IROW,ILAY,INODE,IBOUND,NTOP,NBOT,X,Y,THICKNESS,OUTCROP,Depth,kx,SS,rch
230726,52,221,7,230727,1,534.313,497.7246,628250,7114250,36.58839999999998,Y,18.294199999999933,0.2102377,-0.021985425,
230727,53,221,7,230728,1,513.8127,496.4595,629750,7114250,17.35319999999996,Y,8.676600000000008,0.2568723,-0.021985425,
230728,54,221,7,230729,1,506.1621,492.4584,631250,7114250,13.703700000000026,Y,6.851850000000013,0.3125995,-0.021985425,
230729,1,222,7,230730,1,527.7787,519.2592,551750,7112750,8.519499999999994,N,68.67465000000004,7.222121,1.33e-05,
230730,2,222,7,230731,1,519.6801,512.7191,553250,7112750,6.961000000000013,N,63.343099999999936,7.341031,1.33e-05,
230731,3,222,7,230732,1,510.2522,505.5569,554750,7112750,4.695300000000032,N,75.15134999999998,7.436518,1.33e-05,
230732,4,222,7,230733,1,501.7147,498.5478,556250,7112750,3.1668999999999983,N,38.555849999999964,7.506379,1.33e-05,
230733,5,222,7,230734,1,496.3425,492.4905,557750,7112750,3.8519999999999754,N,10.554599999999994,7.548461,1.33e-05,
230734,9,222,7,230735,1,506.4601,490.2658,563750,7112750,16.1943,Y,8.09715,7.389827,-0.021985425,
230735,10,222,7,230736,1,494.244,482.9011,565250,7112750,11.342900000000043,Y,5.67145000000005,7.253,-0.021985425,
230736,11,222,7,230737,1,500.1567,470.8586,566750,7112750,29.298099999999977,N,30.584249999999997,7.069916,1.33e-05,
230737,12,222,7,230738,1,484.2466,456.8125,568250,7112750,27.4341,N,107.64985000000001,6.836878,1.33e-05,
230738,13,222,7,230739,1,463.2729,442.7753,569750,7112750,20.497599999999977,N,46.4461,6.550981,1.33e-05,
230739,14,222,7,230740,1,448.9692,431.0247,571250,7112750,17.944500000000005,N,54.06585000000001,6.21087,1.33e-05,
230740,15,222,7,230741,1,443.2337,423.5926,572750,7112750,19.641099999999994,N,38.615950000000055,5.817588,1.33e-05,
230741,16,222,7,230742,1,442.6526,420.7096,574250,7112750,21.942999999999984,N,43.73559999999998,5.375337,1.33e-05,
230742,17,222,7,230743,1,440.4878,421.405,575750,7112750,19.08280000000002,N,18.130100000000027,4.891979,1.33e-05,
230743,18,222,7,230744,1,436.8029,422.2432,577250,7112750,14.55970000000002,Y,7.27985000000001,4.379054,-0.021985425,
230744,19,222,7,230745,1,421.9161,419.483,578750,7112750,2.4330999999999676,Y,1.2165499999999838,3.851181,-0.021985425,
230745,29,222,7,230746,1,412.5634,405.6718,593750,7112750,6.891599999999983,Y,3.445799999999963,0.4258263,-0.021985425,
230746,30,222,7,230747,1,435.6748,411.541,595250,7112750,24.133800000000008,Y,12.066900000000032,0.3243916,-0.021985425,
230747,31,222,7,230748,1,434.3438,413.158,596750,7112750,21.185799999999972,Y,10.592899999999986,0.2478717,-0.021985425,
230748,32,222,7,230749,1,434.0765,413.0125,598250,7112750,21.06400000000002,N,20.318400000000054,0.1907346,1.33e-05,
230749,33,222,7,230750,1,437.4921,413.1923,599750,7112750,24.299800000000005,N,12.649900000000002,0.1484051,1.33e-05,
230750,34,222,7,230751,1,442.2205,414.9753,601250,7112750,27.24520000000001,N,31.932299999999998,0.1172393,1.33e-05,
230751,35,222,7,230752,1,446.7288,417.1496,602750,7112750,29.579199999999958,N,60.629399999999976,0.094420733,1.33e-05,
230752,36,222,7,230753,1,449.8951,419.1255,604250,7112750,30.769600000000025,N,84.2491,0.077826713,1.33e-05,
230753,37,222,7,230754,1,452.5717,420.8804,605750,7112750,31.691300000000012,N,97.09045000000003,0.06589164,1.33e-05,
230754,38,222,7,230755,1,454.8731,422.5055,607250,7112750,32.36760000000004,N,91.95600000000002,0.057485946,1.33e-05,
230755,39,222,7,230756,1,457.0887,424.0926,608750,7112750,32.99610000000001,N,75.13355000000001,0.051816312,1.33e-05,
230756,40,222,7,230757,1,459.4531,425.7198,610250,7112750,33.733299999999986,N,119.25445000000002,0.048348728,1.33e-05,
230757,41,222,7,230758,1,462.2124,427.4765,611750,7112750,34.735900000000015,N,102.52214999999995,0.046752737,1.33e-05,
230758,42,222,7,230759,1,465.6847,429.4993,613250,7112750,36.185400000000016,N,106.31360000000006,0.046864138,1.33e-05,
230759,43,222,7,230760,1,470.2222,432.008,614750,7112750,38.214200000000005,N,151.29730000000006,0.048663324,1.33e-05,
230760,44,222,7,230761,1,476.2948,435.2745,616250,7112750,41.02030000000002,N,61.312050000000056,0.052266722,1.33e-05,
230761,45,222,7,230762,1,484.3099,439.4157,617750,7112750,44.89420000000001,N,43.51990000000001,0.057929033,1.33e-05,
230762,46,222,7,230763,1,494.6273,444.3999,619250,7112750,50.22739999999999,N,62.811199999999985,0.066053879,1.33e-05,
230763,47,222,7,230764,1,507.2381,449.9218,620750,7112750,57.316299999999956,N,92.46255000000002,0.077209729,1.33e-05,
230764,48,222,7,230765,1,519.2259,455.5151,622250,7112750,63.710800000000006,N,76.40750000000003,0.092146458,1.33e-05,
230765,49,222,7,230766,1,526.2407,460.6974,623750,7112750,65.54329999999993,N,97.92045000000002,0.1118053,1.33e-05,
230766,50,222,7,230767,1,535.7592,465.3543,625250,7112750,70.40489999999994,N,35.70245,0.137312,1.33e-05,
230767,51,222,7,230768,1,528.7643,470.2066,626750,7112750,58.55770000000007,N,40.34344999999996,0.1699385,1.33e-05,
230768,52,222,7,230769,1,525.5825,473.4539,628250,7112750,52.128600000000006,N,31.52539999999999,0.2110175,1.33e-05,
230769,53,222,7,230770,1,521.4014,476.4926,629750,7112750,44.908799999999985,Y,22.454399999999964,0.2617949,-0.021985425,
230770,54,222,7,230771,1,494.0279,481.8828,631250,7112750,12.145100000000014,Y,6.072550000000035,0.323212,-0.021985425,
230771,1,223,7,230772,1,521.419,508.2794,551750,7111250,13.139599999999973,N,24.452999999999975,7.562897,1.33e-05,
230772,2,223,7,230773,1,513.9701,502.6184,553250,7111250,11.351699999999994,N,14.982250000000022,7.64282,1.33e-05,
230773,3,223,7,230774,1,505.5009,496.1668,554750,7111250,9.334099999999978,N,50.50265000000002,7.687755,1.33e-05,
230774,4,223,7,230775,1,497.8018,491.1719,556250,7111250,6.6299000000000206,N,36.52155000000005,7.696119,1.33e-05,
230775,5,223,7,230776,1,492.1903,486.9453,557750,7111250,5.2450000000000045,N,37.48240000000004,7.666937,1.33e-05,
230776,6,223,7,230777,1,489.0286,483.2637,559250,7111250,5.7649000000000115,N,21.708650000000034,7.59965,1.33e-05,
230777,7,223,7,230778,1,483.7883,477.3362,560750,7111250,6.452099999999973,N,11.16334999999998,7.493889,1.33e-05,
230778,8,223,7,230779,1,471.6526,471.1526,562250,7111250,0.5,Y,0.25,7.349271,-0.021985425,
230779,9,223,7,230780,1,500.11,473.2143,563750,7111250,26.895700000000033,Y,13.447850000000017,7.165264,-0.021985425,
230780,10,223,7,230781,1,478.5048,465.4591,565250,7111250,13.04570000000001,Y,6.522850000000005,6.941175,-0.021985425,
230781,11,223,7,230782,1,477.8188,454.1219,566750,7111250,23.696900000000028,N,64.64155,6.676285,1.33e-05,
230782,12,223,7,230783,1,464.7314,441.2722,568250,7111250,23.45920000000001,N,90.03269999999998,6.370142,1.33e-05,
230783,13,223,7,230784,1,449.4822,428.6385,569750,7111250,20.843699999999956,N,125.26235000000008,6.023013,1.33e-05,
230784,14,223,7,230785,1,437.5084,418.0432,571250,7111250,19.46519999999998,N,95.1164,5.636432,1.33e-05,
230785,15,223,7,230786,1,430.9159,410.8649,572750,7111250,20.051000000000045,N,65.99239999999998,5.213755,1.33e-05,
230786,16,223,7,230787,1,427.5863,407.5311,574250,7111250,20.055200000000013,N,47.94010000000003,4.76062,1.33e-05,
230787,17,223,7,230788,1,424.0089,406.9882,575750,7111250,17.020699999999977,N,31.048149999999964,4.285145,1.33e-05,
230788,18,223,7,230789,1,419.6936,407.2127,577250,7111250,12.48090000000002,N,20.57945000000001,3.797763,1.33e-05,
230789,19,223,7,230790,1,419.7964,406.3543,578750,7111250,13.442099999999982,N,14.487449999999967,3.31062,1.33e-05,
230790,20,223,7,230791,1,414.6345,405.1748,580250,7111250,9.459699999999998,Y,4.729849999999999,2.836573,-0.021985425,
230791,28,223,7,230792,1,405.1424,393.0627,592250,7111250,12.079700000000003,Y,6.039850000000001,0.4665793,-0.021985425,
230792,29,223,7,230793,1,424.0523,396.2556,593750,7111250,27.796699999999987,Y,13.898349999999994,0.3557767,-0.021985425,
230793,30,223,7,230794,1,424.0952,397.2265,595250,7111250,26.86869999999999,Y,13.434349999999995,0.271115,-0.021985425,
230794,31,223,7,230795,1,418.9266,397.7317,596750,7111250,21.19490000000002,Y,10.59744999999998,0.2072425,-0.021985425,
230795,32,223,7,230796,1,424.2509,397.8947,598250,7111250,26.3562,Y,13.178099999999972,0.1595423,-0.021985425,
230796,33,223,7,230797,1,423.5432,398.4509,599750,7111250,25.092300000000023,N,22.212649999999996,0.124205,1.33e-05,
230797,34,223,7,230798,1,427.2447,399.8617,601250,7111250,27.383000000000038,N,41.12189999999998,0.098198005,1.33e-05,
230798,35,223,7,230799,1,430.7214,401.4408,602750,7111250,29.280599999999993,N,49.56450000000001,0.079177202,1.33e-05,
230799,36,223,7,230800,1,433.6238,403.0012,604250,7111250,30.622600000000034,N,66.72129999999999,0.06537513,1.33e-05,
230800,37,223,7,230801,1,436.2362,404.4998,605750,7111250,31.736400000000003,N,103.60930000000002,0.055489042,1.33e-05,
230801,38,223,7,230802,1,438.6048,405.9719,607250,7111250,32.63290000000001,N,87.44104999999996,0.048581346,1.33e-05,
230802,39,223,7,230803,1,440.8681,407.4849,608750,7111250,33.383200000000045,N,105.90499999999997,0.043997969,1.33e-05,
230803,40,223,7,230804,1,443.2124,409.115,610250,7111250,34.09739999999999,N,165.46869999999996,0.041305831,1.33e-05,
230804,41,223,7,230805,1,445.873,410.9333,611750,7111250,34.939700000000016,N,120.07704999999999,0.040248351,1.33e-05,
230805,42,223,7,230806,1,449.1215,413.0561,613250,7111250,36.06540000000001,N,80.60849999999999,0.040717069,1.33e-05,
230806,43,223,7,230807,1,453.2582,415.6507,614750,7111250,37.607500000000016,N,159.20805000000007,0.042737433,1.33e-05,
230807,44,223,7,230808,1,458.7074,418.9294,616250,7111250,39.77800000000002,N,59.61419999999998,0.046467057,1.33e-05,
230808,45,223,7,230809,1,465.8155,422.9498,617750,7111250,42.865700000000004,N,76.47685000000001,0.052204946,1.33e-05,
230809,46,223,7,230810,1,474.8766,427.6838,619250,7111250,47.19279999999998,N,95.96709999999996,0.060410036,1.33e-05,
230810,47,223,7,230811,1,485.8126,432.8571,620750,7111250,52.95549999999997,N,98.85985000000005,0.071726444,1.33e-05,
230811,48,223,7,230812,1,496.4201,438.0421,622250,7111250,58.377999999999986,N,88.84310000000005,0.087010913,1.33e-05,
230812,49,223,7,230813,1,503.3026,442.7964,623750,7111250,60.50619999999998,N,76.01280000000008,0.1073546,1.33e-05,
230813,50,223,7,230814,1,506.9132,446.8462,625250,7111250,60.06700000000001,N,49.17850000000004,0.1340871,1.33e-05,
230814,51,223,7,230815,1,505.3195,450.4441,626750,7111250,54.87540000000001,N,27.937700000000007,0.1687441,1.33e-05,
230815,52,223,7,230816,1,506.551,454.455,628250,7111250,52.096000000000004,N,26.548000000000002,0.2129779,1.33e-05,
230816,53,223,7,230817,1,497.7966,460.2293,629750,7111250,37.56729999999999,N,27.130949999999928,0.2683868,1.33e-05,
230817,54,223,7,230818,1,480.0054,467.6379,631250,7111250,12.367500000000007,Y,6.183750000000032,0.3362495,-0.021985425,
230818,1,224,7,230819,1,515.019,496.1995,551750,7109750,18.819500000000005,N,60.93355000000008,7.904103,1.33e-05,
230819,2,224,7,230820,1,508.2198,490.8881,553250,7109750,17.331700000000012,N,71.18595000000005,7.940308,1.33e-05,
230820,3,224,7,230821,1,500.4897,484.4664,554750,7109750,16.023300000000006,N,27.261249999999905,7.929744,1.33e-05,
230821,4,224,7,230822,1,493.1898,479.153,556250,7109750,14.036799999999971,N,86.88680000000005,7.871995,1.33e-05,
230822,5,224,7,230823,1,487.0784,474.8167,557750,7109750,12.261699999999962,N,99.66224999999997,7.767874,1.33e-05,
230823,6,224,7,230824,1,482.3137,470.9676,559250,7109750,11.346099999999979,N,86.34195000000005,7.619113,1.33e-05,
230824,7,224,7,230825,1,477.7948,466.5123,560750,7109750,11.282500000000027,N,19.254849999999976,7.427998,1.33e-05,
230825,8,224,7,230826,1,467.9651,460.9876,562250,7109750,6.9775000000000205,Y,3.488749999999982,7.197018,-0.021985425,
230826,9,224,7,230827,1,468.0492,455.1502,563750,7109750,12.899000000000001,Y,6.4495000000000005,6.928617,-0.021985425,
230827,10,224,7,230828,1,465.8503,446.7502,565250,7109750,19.100099999999998,N,32.06394999999998,6.625077,1.33e-05,
230828,11,224,7,230829,1,458.0107,436.1615,566750,7109750,21.849199999999996,N,73.1739,6.288563,1.33e-05,
230829,12,224,7,230830,1,446.8694,424.5558,568250,7109750,22.313600000000008,N,74.08910000000003,5.92132,1.33e-05,
230830,13,224,7,230831,1,434.632,413.2972,569750,7109750,21.33480000000003,N,114.67139999999995,5.525999,1.33e-05,
230831,14,224,7,230832,1,424.4408,403.7796,571250,7109750,20.661200000000008,N,159.54379999999998,5.106045,1.33e-05,
230832,15,224,7,230833,1,417.7608,396.9822,572750,7109750,20.77860000000004,N,101.96450000000004,4.666068,1.33e-05,
230833,16,224,7,230834,1,413.562,393.2143,574250,7109750,20.34770000000003,N,69.06054999999998,4.212103,1.33e-05,
230834,17,224,7,230835,1,410.1881,391.9085,575750,7109750,18.279600000000016,N,69.20449999999994,3.751665,1.33e-05,
230835,18,224,7,230836,1,407.6672,391.8119,577250,7109750,15.8553,N,53.01054999999997,3.293532,1.33e-05,
230836,19,224,7,230837,1,408.3674,392.1894,578750,7109750,16.177999999999997,N,45.29920000000004,2.847226,1.33e-05,
230837,20,224,7,230838,1,413.2517,393.6942,580250,7109750,19.557500000000005,N,19.992249999999956,2.422269,1.33e-05,
230838,21,224,7,230839,1,417.2095,395.5917,581750,7109750,21.61779999999999,Y,10.808899999999994,2.027309,-0.021985425,
230839,22,224,7,230840,1,400.005,396.0086,583250,7109750,3.996399999999994,Y,1.998199999999997,1.669306,-0.021985425,
230840,28,224,7,230841,1,411.6417,383.979,592250,7109750,27.66270000000003,N,16.055750000000046,0.3911504,1.33e-05,
230841,29,224,7,230842,1,414.3448,383.494,593750,7109750,30.850799999999992,N,18.459099999999978,0.2983651,1.33e-05,
230842,30,224,7,230843,1,406.6352,382.492,595250,7109750,24.14319999999998,Y,12.07159999999999,0.2274638,-0.021985425,
230843,31,224,7,230844,1,411.0388,382.0329,596750,7109750,29.005899999999997,Y,14.502949999999998,0.1739535,-0.021985425,
230844,32,224,7,230845,1,407.9962,382.1026,598250,7109750,25.893599999999992,N,29.63990000000001,0.1339765,1.33e-05,
230845,33,224,7,230846,1,408.7305,382.7084,599750,7109750,26.022100000000023,N,45.797450000000026,0.1043555,1.33e-05,
230846,34,224,7,230847,1,411.123,383.628,601250,7109750,27.495000000000005,N,51.289800000000014,0.082561274,1.33e-05,
230847,35,224,7,230848,1,413.7236,384.7393,602750,7109750,28.984299999999962,N,68.04735,0.066637311,1.33e-05,
230848,36,224,7,230849,1,416.2407,385.9324,604250,7109750,30.30830000000003,N,99.46345000000002,0.05510751,1.33e-05,
230849,37,224,7,230850,1,418.7224,387.1642,605750,7109750,31.5582,N,148.84219999999993,0.046884243,1.33e-05,
230850,38,224,7,230851,1,421.0815,388.4529,607250,7109750,32.628600000000006,N,104.66840000000002,0.041186769,1.33e-05,
230851,39,224,7,230852,1,423.3612,389.8496,608750,7109750,33.51159999999999,N,104.8012,0.037474541,1.33e-05,
230852,40,224,7,230853,1,425.6915,391.4153,610250,7109750,34.27620000000002,N,131.41279999999995,0.035396574,1.33e-05,
230853,41,224,7,230854,1,428.2707,393.2197,611750,7109750,35.05099999999999,N,108.95220000000006,0.034756302,1.33e-05,
230854,42,224,7,230855,1,431.326,395.3493,613250,7109750,35.976699999999994,N,92.57364999999993,0.035490715,1.33e-05,
230855,43,224,7,230856,1,435.128,397.9378,614750,7109750,37.190200000000004,N,169.0922,0.037662612,1.33e-05,
230856,44,224,7,230857,1,440.0269,401.1308,616250,7109750,38.89609999999999,N,64.59905000000003,0.041465065,1.33e-05,
230857,45,224,7,230858,1,446.3894,405.0516,617750,7109750,41.337800000000016,N,69.8895,0.047237433,1.33e-05,
230858,46,224,7,230859,1,454.3994,409.5982,619250,7109750,44.801199999999994,N,78.56450000000001,0.055492039,1.33e-05,
230859,47,224,7,230860,1,463.9754,414.5989,620750,7109750,49.376499999999965,N,102.94655,0.066949601,1.33e-05,
230860,48,224,7,230861,1,473.784,419.7155,622250,7109750,54.06849999999997,N,110.37655000000001,0.082579194,1.33e-05,
230861,49,224,7,230862,1,481.1857,424.6001,623750,7109750,56.5856,N,54.74610000000001,0.1036344,1.33e-05,
230862,50,224,7,230863,1,485.5976,429.0677,625250,7109750,56.5299,N,68.65984999999995,0.1316714,1.33e-05,
230863,51,224,7,230864,1,487.3996,433.3091,626750,7109750,54.09050000000002,N,39.70654999999999,0.1685266,1.33e-05,
230864,52,224,7,230865,1,486.9511,438.2809,628250,7109750,48.67020000000002,N,49.934600000000046,0.2162248,1.33e-05,
230865,53,224,7,230866,1,483.8356,445.4333,629750,7109750,38.402300000000025,N,48.46354999999994,0.2767858,1.33e-05,
230866,54,224,7,230867,1,480.7627,454.2828,631250,7109750,26.479899999999986,N,31.804850000000044,0.3519025,1.33e-05,
230867,55,224,7,230868,1,479.8621,463.0412,632750,7109750,16.820899999999995,Y,8.410450000000026,0.4424926,-0.021985425,
230868,1,225,7,230869,1,508.5691,483.4496,551750,7108250,25.119500000000016,N,103.19215000000003,8.236727,1.33e-05,
230869,2,225,7,230870,1,502.0196,478.128,553250,7108250,23.89160000000004,N,112.73299999999995,8.224868,1.33e-05,
230870,3,225,7,230871,1,494.6091,471.3564,554750,7108250,23.252700000000004,N,61.56804999999997,8.154575,1.33e-05,
230871,4,225,7,230872,1,487.4284,465.2731,556250,7108250,22.15530000000001,N,27.70105000000001,8.027164,1.33e-05,
230872,5,225,7,230873,1,480.8365,459.8178,557750,7108250,21.018700000000024,N,38.98245000000003,7.845836,1.33e-05,
230873,6,225,7,230874,1,474.8228,454.6601,559250,7108250,20.162699999999973,N,33.41284999999999,7.615162,1.33e-05,
230874,7,225,7,230875,1,469.0851,449.311,560750,7108250,19.774100000000033,N,17.387950000000046,7.340498,1.33e-05,
230875,8,225,7,230876,1,462.5753,443.291,562250,7108250,19.28430000000003,N,13.636849999999981,7.027446,1.33e-05,
230876,9,225,7,230877,1,456.2098,436.1812,563750,7108250,20.028599999999983,N,15.869500000000016,6.681443,1.33e-05,
230877,10,225,7,230878,1,449.7591,427.6845,565250,7108250,22.074599999999975,N,29.491299999999967,6.307521,1.33e-05,
230878,11,225,7,230879,1,441.2113,417.9025,566750,7108250,23.30880000000002,N,59.24470000000002,5.910275,1.33e-05,
230879,12,225,7,230880,1,431.0707,407.4828,568250,7108250,23.58789999999999,N,107.43304999999998,5.493983,1.33e-05,
230880,13,225,7,230881,1,420.6985,397.4606,569750,7108250,23.237900000000025,N,121.03485,5.062858,1.33e-05,
230881,14,225,7,230882,1,411.9009,388.8704,571250,7108250,23.03049999999996,N,165.78164999999996,4.621344,1.33e-05,
230882,15,225,7,230883,1,405.4787,382.4662,572750,7108250,23.01249999999999,N,145.03904999999997,4.174389,1.33e-05,
230883,16,225,7,230884,1,401.1823,378.5463,574250,7108250,22.636000000000024,N,113.33020000000005,3.727623,1.33e-05,
230884,17,225,7,230885,1,398.472,376.8568,575750,7108250,21.61519999999996,N,98.99610000000001,3.287367,1.33e-05,
230885,18,225,7,230886,1,397.4812,376.6851,577250,7108250,20.796100000000024,N,109.96605,2.860451,1.33e-05,
230886,19,225,7,230887,1,399.7186,377.3113,578750,7108250,22.407299999999964,N,59.18644999999998,2.453833,1.33e-05,
230887,20,225,7,230888,1,405.1235,379.449,580250,7108250,25.674499999999966,N,40.866449999999986,2.07408,1.33e-05,
230888,21,225,7,230889,1,410.0467,381.5389,581750,7108250,28.507799999999975,N,25.517999999999972,1.726798,1.33e-05,
230889,22,225,7,230890,1,407.6439,382.131,583250,7108250,25.512900000000002,N,15.707750000000033,1.416125,1.33e-05,
230890,23,225,7,230891,1,402.0491,379.9511,584750,7108250,22.098000000000013,Y,11.049000000000035,1.144395,-0.021985425,
230891,24,225,7,230892,1,385.8343,376.6837,586250,7108250,9.150599999999997,Y,4.57529999999997,0.9120261,-0.021985425,
230892,25,225,7,230893,1,377.4265,374.1507,587750,7108250,3.275800000000004,Y,1.637900000000002,0.7176608,-0.021985425,
230893,26,225,7,230894,1,377.0538,372.8824,589250,7108250,4.1714000000000055,Y,2.0856999999999744,0.5584917,-0.021985425,
230894,27,225,7,230895,1,380.8666,372.4539,590750,7108250,8.41270000000003,Y,4.206349999999986,0.4307108,-0.021985425,
