RN,YEAR,PROP_ID,GIS_LAT,GIS_LNG,IN_CMA,IN_AOI,BORE_TYPE,BORE_STATUS,OGIA_P3,FM_GROUP,MainAq,FORMATION,LAYER,REL_T,SD_Prop_Dry,SD_Prop_Av,SD_Prop_Wet,SI_Prop_Dry,SI_Prop_Av,SI_Prop_Wet,SD_Bore_Dry,SD_Bore_Av,SD_Bore_Wet,SI_Bore_Dry,SI_Bore_Av,SI_Bore_Wet,BoreYld,YldAuthPCT,SHARE_ENT_EVEN,SHARE_ENT_YLD,AUTH_REFS,NOM_ENT,NSD_Bore_Wet,NSD_Bore_Av,NSD_Bore_Dry,GMA,Limitation,WU_SOURCE,Metered_Bore,Metered_Prop,Metered_Source,ClimateZone,Climate,SD_Prop,SI_Prop,NSD_Bore,SD_Bore,SI_Bore,SI_TYPE,WU_CLASS,ML_Bore,ML_Aquifer
22947,2024,3015987,-27.0528755,148.7227976,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,0,Precipice Sandstone,24,0.095556812,8.904091895,8.754091895,8.604091895,,,,8.904091895,8.754091895,8.604091895,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,8.754091895,,,8.754091895,0,,S&D,8.754091895,0.836513117
4996,2024,3104833,-27.1821683,151.2677733,Y,Y,WS,CF,Town Water Supply,Surat_Basin,1,Precipice Sandstone,24,1,0.5096915,0.508237775,0.50678405,,,,0,0,0,0,0,0,334.1910973,100,200,200,04996R,200,120,140,200,,,Entitlement,,,,Zone5,Wet,0.508237775,,120,0,0,,Ent,120,120
22395,2024,3111015,-26.68329261,150.1731861,Y,Y,WS,AU,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.972588417,1.962499664,1.812499664,1.662499664,,,,1.962499664,1.812499664,1.662499664,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.812499664,,,1.812499664,0,,S&D,1.812499664,1.762816179
22908,2024,3111880,-27.41508666,150.6155491,Y,,PWS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.696010288,18.81990179,18.66990179,18.51990179,,,,18.81990179,18.66990179,18.51990179,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,18.66990179,,,18.66990179,0,,S&D,18.66990179,12.99444372
15793,2024,3118523,-26.122629,149.959525,Y,Y,WS,EX,Town Water Supply,Surat_Basin,1,Precipice Sandstone,24,1,0.512939072,0.510998211,0.50905735,,,,0,0,0,0,0,0,334.1910973,53.55567019,400,428.4453615,604281,800,257.0672169,299.9117531,428.4453615,,,Entitlement,,,,Zone5,Wet,0.510998211,,257.0672169,0,0,,Ent,257.0672169,257.0672169
10918,2024,3118532,-25.43425139,149.8847114,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.99654403,5.673233511,2.467830405,1.2,,,,1.134646702,0.493566081,0.24,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,2.467830405,,,0.493566081,0,,S&D,0.493566081,0.491860332
57304,2024,3118542,-25.34654279,149.9124823,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.995319697,6.733466735,6.583466735,6.433466735,,,,2.244488912,2.194488912,2.144488912,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,6.583466735,,,2.194488912,0,,S&D,2.194488912,2.184218039
170164,2024,3118555,-25.57526901,149.8538428,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.997866335,4.066385705,3.916385705,3.766385705,,,,2.033192853,1.958192853,1.883192853,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,3.916385705,,,1.958192853,0,,S&D,1.958192853,1.954014726
89829,2024,3118557,-25.43133684,149.9190373,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.965718892,3.709614178,3.559614178,3.409614178,,,,1.854807089,1.779807089,1.704807089,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,3.559614178,,,1.779807089,0,,S&D,1.779807089,1.71879333
14597,2024,3118559,-25.42888876,150.0317387,Y,,WS,EX,Irrigation,Surat_Basin,1,Precipice Sandstone,24,0.997995674,12.08844141,7.400537951,1.2,,,,2.014740236,1.233422992,0.2,0,0,0,239.98896,100,74,74,14597S,74,59.2,66.6,74,,,Entitlement,,,,Zone5,Wet,7.400537951,,59.2,1.233422992,0,,Ent,60.43342299,60.3122947
14749,2024,3118559,-25.39020031,150.0205084,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,12.08844141,7.400537951,1.2,,,,2.014740236,1.233422992,0.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,7.400537951,,,1.233422992,0,,S&D,1.233422992,1.233422992
14750,2024,3118559,-25.40556742,150.0129823,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.996488291,12.08844141,7.400537951,1.2,,,,2.014740236,1.233422992,0.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,7.400537951,,,1.233422992,0,,S&D,1.233422992,1.22909157
14998,2024,3118559,-25.42336373,150.0496282,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.998363922,12.08844141,7.400537951,1.2,,,,2.014740236,1.233422992,0.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,7.400537951,,,1.233422992,0,,S&D,1.233422992,1.231405016
128764,2024,3118559,-25.43327187,150.0267837,Y,,PWS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.557613361,12.08844141,7.400537951,1.2,,,,2.014740236,1.233422992,0.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,7.400537951,,,1.233422992,0,,S&D,1.233422992,0.68777314
62005,2024,3118565,-25.30982306,150.0004308,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,26.71438921,11.484731,1.2,,,,3.816341315,1.640675857,0.171428571,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,11.484731,,,1.640675857,0,,S&D,1.640675857,1.640675857
84447,2024,3118565,-25.36036111,150.0280402,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.976779688,26.71438921,11.484731,1.2,,,,3.816341315,1.640675857,0.171428571,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,11.484731,,,1.640675857,0,,S&D,1.640675857,1.602578852
170375,2024,3118579,-25.44573645,149.7514149,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.763269588,6.467377312,3.976176899,1.484976486,,,,2.155792437,1.3253923,0.494992162,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,3.976176899,,,1.3253923,0,,S&D,1.3253923,1.011631634
37781,2024,3118584,-25.32364324,149.6036485,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,131.3582989,80.05953757,1.2,,,,14.59536655,8.895504174,0.133333333,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,80.05953757,,,8.895504174,0,,S&D,8.895504174,8.895504174
67384,2024,3118597,-25.27730726,149.7391562,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.999792206,7.492310292,4.346155146,1.2,,,,1.873077573,1.086538787,0.3,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,4.346155146,,,1.086538787,0,,S&D,1.086538787,1.08631301
84411,2024,3118597,-25.26647351,149.7499889,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.974313476,7.492310292,4.346155146,1.2,,,,1.873077573,1.086538787,0.3,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,4.346155146,,,1.086538787,0,,S&D,1.086538787,1.058629381
84412,2024,3118597,-25.2475845,149.7491553,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,7.492310292,4.346155146,1.2,,,,1.873077573,1.086538787,0.3,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,4.346155146,,,1.086538787,0,,S&D,1.086538787,1.086538787
84413,2024,3118597,-25.28008506,149.7391563,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.999009594,7.492310292,4.346155146,1.2,,,,1.873077573,1.086538787,0.3,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,4.346155146,,,1.086538787,0,,S&D,1.086538787,1.085462672
10989,2024,3118601,-25.19897296,149.8249865,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.997950933,11.84979644,11.69979644,11.54979644,,,,11.84979644,11.69979644,11.54979644,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,11.69979644,,,11.69979644,0,,S&D,11.69979644,11.67582278
128304,2024,3118621,-25.3995628,149.536664,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,21.12201904,8.199945115,1.2,,,,5.28050476,2.049986279,0.3,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,8.199945115,,,2.049986279,0,,S&D,2.049986279,2.049986279
170454,2024,3118631,-25.20796428,149.0888006,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,12.02649894,3.742386122,1.2,,,,1.33627766,0.41582068,0.133333333,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,3.742386122,,,0.41582068,0,,S&D,0.41582068,0.41582068
62284,2024,3118652,-25.55878858,149.4357388,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,9.678885381,3.826237214,1.2,,,,3.226295127,1.275412405,0.4,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,3.826237214,,,1.275412405,0,,S&D,1.275412405,1.275412405
11739,2024,3118733,-25.88834,149.90858,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.972288214,2.642121648,2.492121648,2.342121648,,,,2.642121648,2.492121648,2.342121648,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,2.492121648,,,2.492121648,0,,S&D,2.492121648,2.423060507
62308,2024,3118759,-25.65027763,149.9357284,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,8.625102776,8.475102776,8.325102776,,,,2.156275694,2.118775694,2.081275694,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,8.475102776,,,2.118775694,0,,S&D,2.118775694,2.118775694
89541,2024,3118762,-25.61576513,149.8930191,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.99809829,8.280154706,8.130154706,7.980154706,,,,4.140077353,4.065077353,3.990077353,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,8.130154706,,,4.065077353,0,,S&D,4.065077353,4.057346754
57843,2024,3118783,-25.51129926,150.007415,Y,,WS,EX,Irrigation,Surat_Basin,1,Precipice Sandstone,24,0.993898935,10.95418555,4.358149949,1.2,,,,10.95418555,4.358149949,1.2,0,0,0,189.84672,100,100,100,57843S,100,80,90,100,,,Entitlement,,,,Zone5,Wet,4.358149949,,80,4.358149949,0,,Ent,84.35814995,83.84347541
10876,2024,3118784,-25.50544809,150.1077707,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,10.78349804,9.385226802,6.738684326,,,,2.69587451,2.3463067,1.684671081,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,9.385226802,,,2.3463067,0,,S&D,2.3463067,2.3463067
35740,2024,3118784,-25.46346804,150.033754,Y,,WS,EX,Town Water Supply,Surat_Basin,1,Precipice Sandstone,24,1,10.78349804,9.385226802,6.738684326,,,,0,0,0,0,0,0,57.08016,4.545782159,167,22.77436862,"32735S, 35740S",501,13.66462117,15.94205803,22.77436862,,,Entitlement,,,,Zone5,Wet,9.385226802,,13.66462117,0,0,,Ent,13.66462117,13.66462117
35912,2024,3118784,-25.50334357,150.0593636,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.996270403,10.78349804,9.385226802,6.738684326,,,,2.69587451,2.3463067,1.684671081,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,9.385226802,,,2.3463067,0,,S&D,2.3463067,2.337555922
89695,2024,3118784,-25.48685779,150.0659514,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,10.78349804,9.385226802,6.738684326,,,,2.69587451,2.3463067,1.684671081,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,9.385226802,,,2.3463067,0,,S&D,2.3463067,2.3463067
170510,2024,3118784,-25.50650244,150.0933972,Y,,PWS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.99740771,10.78349804,9.385226802,6.738684326,,,,2.69587451,2.3463067,1.684671081,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,9.385226802,,,2.3463067,0,,S&D,2.3463067,2.340224394
10862,2024,3118788,-25.59253111,150.1669658,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,11.71978981,3.783283289,1.2,,,,2.343957962,0.756656658,0.24,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,3.783283289,,,0.756656658,0,,S&D,0.756656658,0.756656658
10863,2024,3118788,-25.61015813,150.1198745,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.999641228,11.71978981,3.783283289,1.2,,,,2.343957962,0.756656658,0.24,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,3.783283289,,,0.756656658,0,,S&D,0.756656658,0.756385191
18172,2024,3118788,-25.58463842,150.1961679,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,11.71978981,3.783283289,1.2,,,,2.343957962,0.756656658,0.24,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,3.783283289,,,0.756656658,0,,S&D,0.756656658,0.756656658
30884,2024,3118788,-25.61199973,150.1430258,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,11.71978981,3.783283289,1.2,,,,2.343957962,0.756656658,0.24,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,3.783283289,,,0.756656658,0,,S&D,0.756656658,0.756656658
38156,2024,3118788,-25.59147875,150.1522332,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,11.71978981,3.783283289,1.2,,,,2.343957962,0.756656658,0.24,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,3.783283289,,,0.756656658,0,,S&D,0.756656658,0.756656658
58897,2024,3118802,-25.83210319,150.0780167,Y,Y,WS,AU,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.998361372,7.068453647,3.450381639,1.2,,,,1.767113412,0.86259541,0.3,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,3.450381639,,,0.86259541,0,,S&D,0.86259541,0.861181936
123105,2024,3118802,-25.8014983,150.0572687,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.999113276,7.068453647,3.450381639,1.2,,,,1.767113412,0.86259541,0.3,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,3.450381639,,,0.86259541,0,,S&D,0.86259541,0.861830526
18173,2024,3118810,-25.63562319,150.1249522,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,9.493191036,9.343191036,9.193191036,,,,4.746595518,4.671595518,4.596595518,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,9.343191036,,,4.671595518,0,,S&D,4.671595518,4.671595518
36120,2024,3118810,-25.62140719,150.071088,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,9.493191036,9.343191036,9.193191036,,,,4.746595518,4.671595518,4.596595518,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,9.343191036,,,4.671595518,0,,S&D,4.671595518,4.671595518
89612,2024,3118816,-25.71226591,150.0081295,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,14.56566871,9.820092292,8.648853089,,,,2.427611451,1.636682049,1.441475515,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,9.820092292,,,1.636682049,0,,S&D,1.636682049,1.636682049
11878,2024,3118821,-25.75258616,150.2185976,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.996511103,8.726176252,8.576176252,8.426176252,,,,1.74523525,1.71523525,1.68523525,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,8.576176252,,,1.71523525,0,,S&D,1.71523525,1.709250971
15579,2024,3118821,-25.77897523,150.2416531,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,8.726176252,8.576176252,8.426176252,,,,1.74523525,1.71523525,1.68523525,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,8.576176252,,,1.71523525,0,,S&D,1.71523525,1.71523525
17197,2024,3118821,-25.7281687,150.2445052,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,8.726176252,8.576176252,8.426176252,,,,1.74523525,1.71523525,1.68523525,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,8.576176252,,,1.71523525,0,,S&D,1.71523525,1.71523525
62746,2024,3118821,-25.75203063,150.2344306,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,8.726176252,8.576176252,8.426176252,,,,1.74523525,1.71523525,1.68523525,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,8.576176252,,,1.71523525,0,,S&D,1.71523525,1.71523525
13180,2024,3118822,-25.8164642,150.1664412,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,21.61130541,13.76888375,7.264274556,21.3525,10.37507834,0,3.601884234,2.294813958,1.210712426,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,13.76888375,10.37507834,,2.294813958,0,Cattle,S&D,2.294813958,2.294813958
16028,2024,3118822,-25.83491282,150.1586586,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.996711642,21.61130541,13.76888375,7.264274556,21.3525,10.37507834,0,3.601884234,2.294813958,1.210712426,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,13.76888375,10.37507834,,2.294813958,0,Cattle,S&D,2.294813958,2.287267788
48816,2024,3118822,-25.79772737,150.2154438,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,21.61130541,13.76888375,7.264274556,21.3525,10.37507834,0,3.601884234,2.294813958,1.210712426,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,13.76888375,10.37507834,,2.294813958,0,Cattle,S&D,2.294813958,2.294813958
14460,2024,3118832,-25.7745308,150.2688746,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,14.65269735,14.50269735,14.35269735,,,,3.663174338,3.625674338,3.588174338,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,14.50269735,,,3.625674338,0,,S&D,3.625674338,3.625674338
47550,2024,3118832,-25.77508641,150.3035959,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,14.65269735,14.50269735,14.35269735,,,,3.663174338,3.625674338,3.588174338,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,14.50269735,,,3.625674338,0,,S&D,3.625674338,3.625674338
37829,2024,3118834,-25.80286431,150.2847079,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,10.14651269,5.673256345,1.2,,,,2.029302538,1.134651269,0.24,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,5.673256345,,,1.134651269,0,,S&D,1.134651269,1.134651269
30555,2024,3118835,-25.84119784,150.2560979,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,9.854762396,9.704762396,9.554762396,,,,3.284920799,3.234920799,3.184920799,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,9.704762396,,,3.234920799,0,,S&D,3.234920799,3.234920799
43193,2024,3118835,-25.83869786,150.2744308,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,9.854762396,9.704762396,9.554762396,,,,3.284920799,3.234920799,3.184920799,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,9.704762396,,,3.234920799,0,,S&D,3.234920799,3.234920799
58484,2024,3119028,-25.98549,149.77215,Y,Y,WS,EX,Town Water Supply,Surat_Basin,1,Precipice Sandstone,24,0.982366112,0.655704455,0.632348787,0.608993119,,,,0,0,0,0,0,0,334.1910973,100,100,100,607485,100,60,70,100,,,Entitlement,,,,Zone5,Wet,0.632348787,,60,0,0,,Ent,60,58.94196672
16537,2024,3119058,-26.15388,149.69792,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,10.14940053,5.60605423,1.2,,,,5.074700266,2.803027115,0.6,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,5.60605423,,,2.803027115,0,,S&D,2.803027115,2.803027115
160876,2024,3119066,-26.118728,149.809301,Y,Y,NWS,EX,Agric_Other,Surat_Basin,1,Precipice Sandstone,24,1,2.809802022,2.070391112,1.2,,,,2.809802022,2.070391112,1.2,0,0,0,334.1910973,50,30,30,625407,60,24,27,30,,,Entitlement,,,,Zone5,Wet,2.070391112,,24,2.070391112,0,,Ent,26.07039111,26.07039111
30681,2024,3119155,-26.0691223,150.0866919,Y,Y,WS,EX,Agric_Other,Surat_Basin,1,Precipice Sandstone,24,0.999435869,5.365444664,2.638481555,1.2,,,,1.341361166,0.659620389,0.3,0,0,0,334.1910973,16.90519286,15,20.28623143,625001,120,16.22898514,18.25760829,20.28623143,,,Entitlement,,,,Zone5,Wet,2.638481555,,16.22898514,0.659620389,0,,Ent,16.88860553,16.87907816
123200,2024,3119155,-26.07299352,150.1030933,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.794427419,5.365444664,2.638481555,1.2,,,,1.341361166,0.659620389,0.3,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,2.638481555,,,0.659620389,0,,S&D,0.659620389,0.524020523
123201,2024,3119155,-26.0561111,150.0972222,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,5.365444664,2.638481555,1.2,,,,1.341361166,0.659620389,0.3,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,2.638481555,,,0.659620389,0,,S&D,0.659620389,0.659620389
100245,2024,3119185,-26.00036529,150.0799919,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,6.38388612,6.23388612,6.08388612,,,,1.59597153,1.55847153,1.52097153,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,6.23388612,,,1.55847153,0,,S&D,1.55847153,1.55847153
100303,2024,3119188,-26.01730986,150.0772142,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.870885479,3.45336262,3.30336262,3.15336262,,,,0.863340655,0.825840655,0.788340655,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,3.30336262,,,0.825840655,0,,S&D,0.825840655,0.719212634
10809,2024,3119202,-26.17065,150.08682,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,5.903309035,2.507564574,1.2,,,,5.903309035,2.507564574,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,2.507564574,,,2.507564574,0,,S&D,2.507564574,2.507564574
48863,2024,3119204,-26.18170044,150.1211833,Y,Y,WS,EX,Agric_Other,Surat_Basin,1,Precipice Sandstone,24,0.999909116,9.126211606,5.07231757,1.2,,,,3.042070535,1.690772523,0.4,0,0,0,334.1910973,16.90519286,15,20.28623143,625001,120,16.22898514,18.25760829,20.28623143,,,Entitlement,,,,Zone5,Wet,5.07231757,,16.22898514,1.690772523,0,,Ent,17.91975767,17.91812905
23149,2024,3119267,-25.771,149.358,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.958035027,10.57295319,5.014464982,1.2,,,,1.321619149,0.626808123,0.15,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,5.014464982,,,0.626808123,0,,S&D,0.626808123,0.600504137
58472,2024,3119273,-25.8,149.187,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.999240247,9.33900603,9.18900603,9.03900603,,,,3.11300201,3.06300201,3.01300201,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,9.18900603,,,3.06300201,0,,S&D,3.06300201,3.060674885
58726,2024,3119276,-26.12989,149.36295,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,43.21715732,20.72319503,1.2,,,,1.728686293,0.828927801,0.048,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,20.72319503,,,0.828927801,0,,S&D,0.828927801,0.828927801
207259,2024,3119276,-26.19030278,149.3124964,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,0,Precipice Sandstone,24,0.059122355,43.21715732,20.72319503,1.2,,,,1.728686293,0.828927801,0.048,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,20.72319503,,,0.828927801,0,,S&D,0.828927801,0.049008164
207261,2024,3119276,-26.13609574,149.2486792,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.998710609,43.21715732,20.72319503,1.2,,,,1.728686293,0.828927801,0.048,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,20.72319503,,,0.828927801,0,,S&D,0.828927801,0.827858989
1200001260,2024,3119276,-26.13611,149.248611,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,43.21715732,20.72319503,1.2,,,,1.728686293,0.828927801,0.048,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,20.72319503,,,0.828927801,0,,S&D,0.828927801,0.828927801
1200001261,2024,3119276,-26.193056,149.312503,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.927385112,43.21715732,20.72319503,1.2,,,,1.728686293,0.828927801,0.048,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,20.72319503,,,0.828927801,0,,S&D,0.828927801,0.768735301
123501,2024,3119277,-26.2379841,149.2710411,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.99891116,12.09087878,4.236014468,1.2,,,,4.030292928,1.412004823,0.4,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,4.236014468,,,1.412004823,0,,S&D,1.412004823,1.410467376
180016,2024,3119280,-26.22183692,149.1648374,Y,Y,PWS,EX,Agric_Other,Surat_Basin,1,Precipice Sandstone,24,0.999860589,10.9165363,6.058268151,1.2,,,,3.638845434,2.019422717,0.4,0,0,0,334.1910973,16.90519286,15,20.28623143,625001,120,16.22898514,18.25760829,20.28623143,,,Entitlement,,,,Zone5,Wet,6.058268151,,16.22898514,2.019422717,0,,Ent,18.24840786,18.24586383
