INODE,X,Y,RCH_SS_m_per_day
782406,625250,7189250,8.8831848e-06
782407,626750,7189250,8.8428069e-06
782408,628250,7189250,9.1065558e-06
782409,629750,7189250,9.3587369e-06
782410,631250,7189250,9.2814298e-06
782411,632750,7189250,9.4497664e-06
782412,634250,7189250,9.8697101e-06
782413,635750,7189250,9.9220142e-06
782414,637250,7189250,9.8734463e-06
782415,638750,7189250,9.7062593e-06
782416,734750,7189250,9.2825794e-06
782417,736250,7189250,9.1908314e-06
782418,737750,7189250,9.2208638e-06
782419,739250,7189250,8.9725618e-06
782420,740750,7189250,8.7907893e-06
782421,742250,7189250,8.7218887e-06
782422,743750,7189250,8.8328916e-06
782423,745250,7189250,9.0184712e-06
782424,746750,7189250,9.0682615e-06
782425,748250,7189250,8.2387205e-06
782429,754250,7189250,4.5977508e-06
782430,755750,7189250,4.4316271e-06
782431,757250,7189250,4.4011858e-06
782445,778250,7189250,7.3760584e-06
782446,779750,7189250,7.1438717e-06
782447,782750,7189250,7.1624013e-06
782448,784250,7189250,7.3718197e-06
842548,787250,7189250,7.5601297e-06
842549,788750,7189250,7.8400435e-06
842550,790250,7189250,8.4207795e-06
842551,791750,7189250,8.4360827e-06
842552,794750,7189250,8.5057027e-06
782449,551750,7187750,8.4014528e-06
782450,553250,7187750,8.0618338e-06
782451,554750,7187750,7.8882531e-06
782452,556250,7187750,7.9057118e-06
782453,562250,7187750,3.8756066e-06
782454,563750,7187750,6.6986099e-06
782455,596750,7187750,7.7304776e-06
782456,598250,7187750,7.6268748e-06
782457,599750,7187750,7.5644402e-06
782458,601250,7187750,7.6128649e-06
782459,602750,7187750,7.6026627e-06
782460,604250,7187750,7.5584771e-06
782461,605750,7187750,7.569829e-06
782462,607250,7187750,7.5853477e-06
782463,608750,7187750,7.6054648e-06
782464,610250,7187750,7.6041715e-06
782465,611750,7187750,7.5884368e-06
782466,613250,7187750,7.9207994e-06
782467,614750,7187750,8.1956123e-06
782468,616250,7187750,8.1833268e-06
782469,617750,7187750,8.2896595e-06
782470,619250,7187750,8.491621e-06
782471,620750,7187750,8.6435757e-06
782472,622250,7187750,8.7420776e-06
782473,623750,7187750,8.6623277e-06
782474,625250,7187750,8.6017617e-06
782475,626750,7187750,8.5580787e-06
782476,628250,7187750,8.0386999e-06
782477,629750,7187750,7.5575431e-06
782478,631250,7187750,7.5199673e-06
782479,632750,7187750,8.1753515e-06
782480,634250,7187750,9.4968982e-06
782481,635750,7187750,9.6371423e-06
782482,637250,7187750,9.542664e-06
782483,638750,7187750,9.4974012e-06
782484,736250,7187750,9.1770371e-06
782485,737750,7187750,9.2026867e-06
782486,739250,7187750,8.9698315e-06
782487,740750,7187750,8.800489e-06
782488,742250,7187750,8.7312292e-06
782489,743750,7187750,8.8989191e-06
782490,745250,7187750,9.1490883e-06
782491,746750,7187750,9.0956346e-06
782492,748250,7187750,8.1508524e-06
782510,775250,7187750,3.7451975e-06
782511,776750,7187750,5.7008833e-06
782512,778250,7187750,7.3711012e-06
782513,779750,7187750,7.1965137e-06
782514,781250,7187750,7.1434552e-06
782515,782750,7187750,7.1957952e-06
782516,784250,7187750,7.3956007e-06
782517,785750,7187750,7.5785942e-06
782518,790250,7187750,8.434431e-06
782519,791750,7187750,8.471432e-06
782520,793250,7187750,8.4194862e-06
842625,794750,7187750,8.4970088e-06
782521,551750,7186250,8.3048189e-06
782522,553250,7186250,7.9849588e-06
782523,554750,7186250,7.7901823e-06
782524,556250,7186250,7.7354352e-06
782525,557750,7186250,7.5262178e-06
782526,559250,7186250,6.996263e-06
782527,596750,7186250,7.4497011e-06
782528,599750,7186250,7.4562395e-06
782529,601250,7186250,7.5359171e-06
782530,602750,7186250,7.4443128e-06
782531,604250,7186250,7.2528414e-06
782532,605750,7186250,7.3173601e-06
782533,607250,7186250,7.3747651e-06
782534,608750,7186250,7.3805131e-06
782535,610250,7186250,7.3475353e-06
782536,611750,7186250,7.2891239e-06
782537,613250,7186250,7.6950573e-06
782538,614750,7186250,8.0342452e-06
782539,616250,7186250,8.0520631e-06
782540,617750,7186250,8.0666478e-06
782541,619250,7186250,8.0815198e-06
782542,620750,7186250,8.2014321e-06
782543,622250,7186250,8.2905935e-06
782544,623750,7186250,8.2235611e-06
782545,625250,7186250,8.1767885e-06
782546,626750,7186250,8.1470444e-06
782547,628250,7186250,6.4515439e-06
782548,629750,7186250,4.8776146e-06
782549,631250,7186250,4.8501192e-06
782550,632750,7186250,6.2047361e-06
782551,634250,7186250,8.8545894e-06
782552,635750,7186250,9.1202783e-06
782553,637250,7186250,8.9790274e-06
782554,638750,7186250,9.1283246e-06
782555,655250,7186250,7.9884067e-06
782556,734750,7186250,9.1915499e-06
782557,736250,7186250,9.1075617e-06
782558,737750,7186250,9.1872389e-06
782559,739250,7186250,9.1909033e-06
782560,740750,7186250,9.1493757e-06
782561,742250,7186250,9.0571966e-06
782562,743750,7186250,9.0287458e-06
782563,745250,7186250,8.9924633e-06
782564,746750,7186250,8.1637127e-06
782565,748250,7186250,6.9792859e-06
782567,751250,7186250,4.5797387e-06
782568,752750,7186250,4.643668e-06
782584,776750,7186250,5.8839846e-06
782585,778250,7186250,7.3625515e-06
782586,779750,7186250,7.2433577e-06
782587,781250,7186250,7.2034113e-06
782588,782750,7186250,7.2261864e-06
782589,784250,7186250,7.4366972e-06
782590,785750,7186250,7.6247197e-06
782591,787250,7186250,7.6494352e-06
782592,788750,7186250,7.9207994e-06
782593,790250,7186250,8.4185522e-06
782594,791750,7186250,8.491621e-06
782595,793250,7186250,8.4986614e-06
782596,794750,7186250,8.5638267e-06
782597,551750,7184750,8.2996467e-06
782598,553250,7184750,7.9340907e-06
782599,554750,7184750,7.7584264e-06
782600,563750,7184750,7.0823353e-06
782601,596750,7184750,7.3963192e-06
782602,598250,7184750,7.4223276e-06
782603,599750,7184750,7.4499167e-06
782604,601250,7184750,7.5305288e-06
782605,602750,7184750,7.4614841e-06
782606,604250,7184750,7.305649e-06
782607,605750,7184750,7.3159231e-06
782608,607250,7184750,7.3362553e-06
782609,608750,7184750,7.3615456e-06
782610,610250,7184750,7.3576657e-06
782611,611750,7184750,7.3345313e-06
782612,613250,7184750,7.7227905e-06
782613,614750,7184750,8.0316586e-06
782614,616250,7184750,8.0172176e-06
782615,617750,7184750,8.0310838e-06
782616,619250,7184750,8.0647078e-06
782617,620750,7184750,8.1716162e-06
782618,622250,7184750,8.2441093e-06
782619,623750,7184750,8.1715443e-06
782620,625250,7184750,8.1389253e-06
782621,626750,7184750,8.1384223e-06
782622,628250,7184750,6.1981623e-06
782623,629750,7184750,4.4114381e-06
782624,631250,7184750,4.3679711e-06
782625,632750,7184750,5.8426149e-06
782626,634250,7184750,8.7069448e-06
782627,635750,7184750,9.0117901e-06
782628,637250,7184750,8.8997094e-06
782629,640250,7184750,9.1052625e-06
782630,646250,7184750,5.1578022e-06
782631,647750,7184750,5.0514118e-06
782632,649250,7184750,4.8674774e-06
782633,650750,7184750,4.7999629e-06
782634,658250,7184750,6.1769028e-06
782635,736250,7184750,9.0158856e-06
782636,737750,7184750,9.1832881e-06
782637,739250,7184750,9.5362702e-06
782638,740750,7184750,9.6847771e-06
782639,742250,7184750,9.5713312e-06
782640,743750,7184750,9.1845804e-06
782641,745250,7184750,8.6005402e-06
782642,746750,7184750,6.4781916e-06
782644,749750,7184750,4.3104292e-06
782645,751250,7184750,4.1197768e-06
782647,754250,7184750,4.0029977e-06
782663,778250,7184750,7.3236106e-06
782664,779750,7184750,7.2226662e-06
782665,781250,7184750,7.1787676e-06
782666,782750,7184750,7.1767417e-06
782667,784250,7184750,7.5061726e-06
782668,785750,7184750,7.7935592e-06
782669,787250,7184750,7.8370977e-06
782670,788750,7184750,8.0254795e-06
782671,790250,7184750,8.3390905e-06
782672,791750,7184750,8.3976456e-06
782673,793250,7184750,8.4006624e-06
782674,794750,7184750,8.3383002e-06
782675,796250,7184750,7.4195259e-06
842781,797750,7184750,5.6302079e-06
782676,551750,7183250,8.2933957e-06
782677,553250,7183250,7.9074362e-06
782678,554750,7183250,7.7371596e-06
782679,556250,7183250,7.8030425e-06
782680,557750,7183250,7.639017e-06
782681,562250,7183250,6.7553256e-06
782682,563750,7183250,7.204992e-06
782683,593750,7183250,2.987568e-06
782684,596750,7183250,7.3228921e-06
782685,598250,7183250,7.3596057e-06
782686,599750,7183250,7.398331e-06
782687,601250,7183250,7.4790864e-06
782688,602750,7183250,7.446612e-06
782689,604250,7183250,7.3489723e-06
782690,605750,7183250,7.3139113e-06
782691,607250,7183250,7.3029905e-06
782692,608750,7183250,7.3468887e-06
782693,610250,7183250,7.3738315e-06
782694,611750,7183250,7.3903561e-06
782695,613250,7183250,7.7503073e-06
782696,614750,7183250,8.0214568e-06
782697,616250,7183250,7.9762649e-06
782698,617750,7183250,8.0047166e-06
782699,619250,7183250,8.0855434e-06
782700,620750,7183250,8.1882126e-06
782701,622250,7183250,8.252443e-06
782702,623750,7183250,8.1818898e-06
782703,625250,7183250,8.170754e-06
782704,626750,7183250,8.2076831e-06
782705,628250,7183250,6.2219578e-06
782706,629750,7183250,4.4325825e-06
782707,631250,7183250,4.3994687e-06
782708,632750,7183250,5.8775472e-06
782709,634250,7183250,8.6853906e-06
782710,635750,7183250,9.0202675e-06
782711,637250,7183250,8.9630776e-06
782712,640250,7183250,9.0664653e-06
782713,641750,7183250,9.102173e-06
782714,644750,7183250,8.1805247e-06
782715,650750,7183250,7.6972128e-06
782716,655250,7183250,7.7544746e-06
782717,664250,7183250,6.5594286e-06
782718,665750,7183250,6.5101131e-06
782719,736250,7183250,9.0073354e-06
782720,737750,7183250,9.1642487e-06
782721,739250,7183250,9.5113392e-06
782722,740750,7183250,9.6841304e-06
782723,742250,7183250,9.633407e-06
782724,743750,7183250,9.1567044e-06
782725,745250,7183250,8.3838504e-06
782726,746750,7183250,5.9000922e-06
782727,748250,7183250,4.3340092e-06
782729,751250,7183250,3.9727574e-06
782745,775250,7183250,6.3770817e-06
782746,776750,7183250,6.5852432e-06
782747,778250,7183250,6.7836545e-06
782748,779750,7183250,7.0609394e-06
782749,781250,7183250,7.1503455e-06
782750,782750,7183250,7.1374634e-06
782751,784250,7183250,7.566955e-06
782752,785750,7183250,7.925757e-06
782753,787250,7183250,7.9699421e-06
782754,788750,7183250,8.0873397e-06
782755,790250,7183250,8.2555325e-06
782756,791750,7183250,8.3079085e-06
782757,793250,7183250,8.2955512e-06
782758,794750,7183250,8.1000562e-06
782759,796250,7183250,7.995448e-06
842866,797750,7183250,7.966566e-06
842867,799250,7183250,5.3373756e-06
782760,551750,7181750,8.2855649e-06
782761,553250,7181750,7.9327256e-06
782762,554750,7181750,7.736513e-06
782763,556250,7181750,7.7093546e-06
782764,557750,7181750,7.5471253e-06
782765,559250,7181750,7.1083077e-06
782766,563750,7181750,6.7155584e-06
782767,578750,7181750,6.3104799e-06
782768,581750,7181750,2.8566205e-06
782769,583250,7181750,5.6690192e-06
782770,596750,7181750,7.0239817e-06
782771,598250,7181750,7.0432293e-06
782772,599750,7181750,7.0743245e-06
782773,601250,7181750,7.1302352e-06
782774,602750,7181750,7.1843142e-06
782775,604250,7181750,7.2353828e-06
782776,605750,7181750,7.2338739e-06
782777,607250,7181750,7.2372509e-06
782778,608750,7181750,7.2566495e-06
782779,610250,7181750,7.2595953e-06
782780,611750,7181750,7.2528414e-06
782781,613250,7181750,7.4989161e-06
782782,614750,7181750,7.6855022e-06
782783,616250,7181750,7.6700544e-06
782784,617750,7181750,7.6921115e-06
782785,619250,7181750,7.7403211e-06
782786,620750,7181750,7.8176281e-06
782787,622250,7181750,7.9090169e-06
782788,623750,7181750,8.0325208e-06
782789,625250,7181750,8.0544341e-06
782790,626750,7181750,8.0025611e-06
782791,628250,7181750,5.9946929e-06
782792,629750,7181750,4.4992203e-06
782793,631250,7181750,5.6698459e-06
782794,632750,7181750,6.9640041e-06
782795,634250,7181750,8.3996565e-06
782796,635750,7181750,8.56318e-06
782797,637250,7181750,8.5464399e-06
782798,638750,7181750,8.6118916e-06
782799,640250,7181750,8.6745422e-06
782800,646250,7181750,8.291312e-06
782801,647750,7181750,8.1822491e-06
782802,649250,7181750,7.994945e-06
782803,652250,7181750,7.9435749e-06
782804,653750,7181750,7.727891e-06
782805,655250,7181750,7.6178221e-06
782806,656750,7181750,7.6349215e-06
782807,658250,7181750,7.4339669e-06
782808,659750,7181750,7.2123921e-06
782809,661250,7181750,7.3215269e-06
782810,662750,7181750,7.2879748e-06
782811,664250,7181750,7.0661627e-06
842920,665750,7181750,7.0634901e-06
782812,728750,7181750,7.0204396e-06
782813,731750,7181750,9.9438557e-06
782814,733250,7181750,9.691028e-06
782815,734750,7181750,9.0515214e-06
782816,736250,7181750,9.0132989e-06
782817,737750,7181750,9.1378806e-06
782818,739250,7181750,9.398037e-06
782819,740750,7181750,9.5495616e-06
782820,742250,7181750,9.5698224e-06
782821,743750,7181750,9.0735775e-06
782822,745250,7181750,8.2380739e-06
782823,746750,7181750,5.7544594e-06
782824,748250,7181750,4.2634342e-06
782825,749750,7181750,4.0824239e-06
782826,751250,7181750,3.9804522e-06
782842,775250,7181750,4.5837837e-06
782843,776750,7181750,4.6764012e-06
782844,778250,7181750,5.175455e-06
782845,779750,7181750,6.5871973e-06
782846,781250,7181750,7.1149175e-06
782847,782750,7181750,7.1320533e-06
782848,784250,7181750,7.5826892e-06
782849,785750,7181750,7.9130396e-06
782850,787250,7181750,7.8582207e-06
782851,788750,7181750,7.9713072e-06
782852,790250,7181750,8.1958278e-06
782853,791750,7181750,8.269255e-06
782854,793250,7181750,8.2637234e-06
782855,794750,7181750,8.0519194e-06
782856,796250,7181750,7.9794263e-06
782857,797750,7181750,8.0139844e-06
782858,799250,7181750,6.8136146e-06
782859,553250,7180250,7.9679303e-06
782860,554750,7180250,7.392583e-06
782861,556250,7180250,6.5604704e-06
782862,557750,7180250,6.8616946e-06
782863,560750,7180250,4.0923674e-06
782864,574250,7180250,7.9136144e-06
782865,575750,7180250,7.8658368e-06
782866,578750,7180250,7.698075e-06
782867,596750,7180250,6.8227464e-06
782868,598250,7180250,6.8466138e-06
782869,599750,7180250,6.8685986e-06
782870,601250,7180250,6.8879617e-06
782871,602750,7180250,7.0041447e-06
782872,604250,7180250,7.1701174e-06
782873,605750,7180250,7.177417e-06
782874,607250,7180250,7.1790623e-06
782875,608750,7180250,7.1733721e-06
782876,610250,7180250,7.1571849e-06
782877,611750,7180250,7.1345535e-06
782878,613250,7180250,7.3155638e-06
782879,614750,7180250,7.4481927e-06
782880,616250,7180250,7.4368409e-06
782881,617750,7180250,7.441367e-06
782882,619250,7180250,7.4560958e-06
782883,620750,7180250,7.5048074e-06
782884,622250,7180250,7.6162419e-06
782885,623750,7180250,7.9028378e-06
782886,625250,7180250,7.8423427e-06
782888,628250,7180250,5.6656354e-06
782889,629750,7180250,4.5810966e-06
782890,631250,7180250,6.8519016e-06
782891,632750,7180250,7.9537767e-06
782892,634250,7180250,8.105445e-06
782893,635750,7180250,8.1201733e-06
782894,637250,7180250,8.1300168e-06
782895,638750,7180250,8.1992766e-06
782896,643250,7180250,8.1560247e-06
782897,646250,7180250,8.0222471e-06
782898,647750,7180250,7.9201527e-06
782899,649250,7180250,7.7553368e-06
782900,650750,7180250,7.6821971e-06
782901,652250,7180250,7.6230672e-06
782902,653750,7180250,7.5235598e-06
782903,655250,7180250,7.4602626e-06
782904,656750,7180250,7.4405048e-06
782905,658250,7180250,7.2332991e-06
782906,659750,7180250,7.0175224e-06
782907,661250,7180250,7.096216e-06
782908,662750,7180250,7.0305409e-06
782909,664250,7180250,6.7835467e-06
843019,665750,7180250,6.8025142e-06
782910,668750,7180250,6.4850028e-06
782911,728750,7180250,8.7978306e-06
782912,730250,7180250,9.8028931e-06
782913,731750,7180250,9.9589433e-06
782914,733250,7180250,9.7911097e-06
782915,734750,7180250,9.3085164e-06
782916,736250,7180250,9.2728806e-06
782917,737750,7180250,9.3331601e-06
782918,739250,7180250,9.4215311e-06
782919,740750,7180250,8.7975432e-06
782920,742250,7180250,7.435835e-06
782921,743750,7180250,6.8236227e-06
782922,745250,7180250,6.2828694e-06
782926,751250,7180250,3.8753406e-06
782943,776750,7180250,3.6468109e-06
782944,778250,7180250,4.3557789e-06
782945,779750,7180250,6.4824162e-06
782946,781250,7180250,7.2301382e-06
782947,782750,7180250,7.2304256e-06
782948,784250,7180250,7.6987935e-06
782949,785750,7180250,8.0124755e-06
782950,787250,7180250,7.9137581e-06
782951,788750,7180250,7.9808633e-06
782952,790250,7180250,8.1624194e-06
782953,791750,7180250,8.2310326e-06
782954,793250,7180250,8.2211182e-06
782955,794750,7180250,8.00407e-06
782956,796250,7180250,7.8039047e-06
782957,797750,7180250,7.6625829e-06
782958,799250,7180250,7.7394589e-06
782959,800750,7180250,7.1630334e-06
782960,551750,7178750,8.310064e-06
782961,557750,7178750,5.4998136e-06
782962,559250,7178750,6.9331027e-06
782963,575750,7178750,7.8668427e-06
782964,583250,7178750,7.0680308e-06
782965,584750,7178750,7.4682375e-06
782966,586250,7178750,7.4763566e-06
782967,590750,7178750,6.9817934e-06
782968,592250,7178750,6.9940575e-06
782969,595250,7178750,6.8999097e-06
782970,599750,7178750,6.9404241e-06
782971,601250,7178750,6.9049534e-06
782972,602750,7178750,7.0265246e-06
782973,604250,7178750,7.2266175e-06
782974,605750,7178750,7.1837899e-06
782975,607250,7178750,7.1431318e-06
782976,608750,7178750,7.1115624e-06
782977,610250,7178750,7.0923579e-06
782978,611750,7178750,7.0798205e-06
782979,613250,7178750,7.3711012e-06
782980,614750,7178750,7.5604885e-06
782981,616250,7178750,7.4754221e-06
782982,617750,7178750,7.4377749e-06
782983,619250,7178750,7.4298e-06
782984,620750,7178750,7.4505633e-06
782985,622250,7178750,7.5484904e-06
782986,623750,7178750,7.8560652e-06
782987,625250,7178750,7.1083437e-06
782989,628250,7178750,4.7353587e-06
782990,629750,7178750,4.6056034e-06
782991,631250,7178750,6.8543086e-06
782992,632750,7178750,7.9422098e-06
782993,634250,7178750,8.1235503e-06
782994,635750,7178750,8.1593298e-06
782995,637250,7178750,8.1834705e-06
782996,638750,7178750,8.2354154e-06
782997,640250,7178750,7.2856037e-06
782998,641750,7178750,5.495639e-06
782999,643250,7178750,6.7123542e-06
783000,646250,7178750,8.0508416e-06
783001,647750,7178750,7.941132e-06
783002,649250,7178750,7.745637e-06
783003,650750,7178750,7.6920396e-06
783004,652250,7178750,7.6437591e-06
783005,653750,7178750,7.4779368e-06
783006,655250,7178750,7.394523e-06
783007,656750,7178750,7.3977562e-06
783008,658250,7178750,7.2435732e-06
783009,659750,7178750,7.0767242e-06
783010,661250,7178750,7.0846486e-06
783011,662750,7178750,6.9849975e-06
783012,664250,7178750,6.7548367e-06
783013,730250,7178750,9.1082084e-06
783014,731750,7178750,9.7585635e-06
783015,733250,7178750,9.8753144e-06
783016,734750,7178750,9.5539444e-06
783017,736250,7178750,9.510477e-06
783018,737750,7178750,9.5069563e-06
783019,739250,7178750,9.4474672e-06
783020,740750,7178750,8.1207481e-06
783021,742250,7178750,5.4765637e-06
783022,743750,7178750,4.6189239e-06
783024,746750,7178750,4.279068e-06
783047,781250,7178750,7.5466942e-06
783048,782750,7178750,7.4791583e-06
783049,784250,7178750,7.97763e-06
783050,785750,7178750,8.3194764e-06
783051,787250,7178750,8.3046752e-06
783052,788750,7178750,8.2488505e-06
783053,790250,7178750,8.1798062e-06
783054,791750,7178750,8.1906555e-06
783055,793250,7178750,8.1489843e-06
783056,794750,7178750,7.9597403e-06
